cuecompania	cuedivision	cuecodigo	cuecodilimiinfe	cuecodilimisupe	cuenivecuenmayo	cuenombre	cuetipo	cuenaturaleza	cuepresupuestable	cuecodialtepres	cuetipocodialte	cueestadistica	cuediferenciable	cuemonetaria	cuemanemoneextr	cuecaptmone	cueajustable	cuemanecant	cuemaneconctrib	cuemanetranefec	cueelemento1	cueelemento2	cueelemento3	cueelemento4	cueelemento5	cuecontelem1	cuecontelem2	cuecontelem3	cuecontelem4	cuecontelem5	cueclasificacio	cuebaseivaretefte	cuetolivaretefte	cuecomentario	eobcodigo	eobnombre	eobfecha	eobjustificacion	eobusuario	cuetipoivaretefte	cueporcivaretefte	cuemaneproy	cuetipoplan	cueflujoefec	cuecodiflujoefec	cueimptodifer	cueuuidcontadic	ecacodigo	ecadescripcion
01	01	11100535	11100535	11100535	4	BANCOLOMBIA 935-150923-21 MAESTRIA EN MATEMAT	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	27/04/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11100536	11100536	11100536	4	BANCOLOMBIA 935-167549-38 IFR02	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			SU	Suspendido	27/11/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11100537	11100537	11100537	4	BANCOLOMBIA CICE Nro. 93522053233	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			SU	Suspendido	16/02/2016 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11100538	11100538	11100538	4	BANCOLOMBIA BANCOLDEX CICE No 935-220975-32	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	27/04/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11100539	11100539	11100539	4	BANCOLOMBIA EDI17-062 BANCOLDEX 93524936972	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			SU	Suspendido	27/04/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11100540	11100540	11100540	4	BANCO DE OCCIDENTE 408863124	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	3	99	99	0	0	1	0	0	I	N			SU	Suspendido	10/09/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11100541	11100541	11100541	4	EAFIT-CONVENIO ASOC SE 076/2015 935-407249-33	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	27/04/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11100542	11100542	11100542	4	BANCOLOMBIA-CONV.4322/2015-93546189448	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	06/08/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11100543	11100543	11100543	4	BANCOLOMBIA CONV 4600065967 - 93565052280	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	07/09/2016 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11100544	11100544	11100544	4	BANCOLOMBIA 93567305685 -CONV.46000066491	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	28/10/2016 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	111010	111010	1110109999999999	4	BANCOS EN MONEDA EXTRANJERA			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	15/09/2008 00:00:00		CMEJIA1		0	N	1	N		N			
01	01	11101001	11101001	11101001	4	SANTANDER MIAMI No. 02-19-1945-5	AC	DB	N			N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	11101002	11101002	11101002	4	SANTANDER PANAMA	AC	DB	N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	11101003	11101003	11101003	4	STANDARD CHARTERED	AC	DB	N			N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N	1	IMPORTA	SU	Suspendido	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	11101004	11101004	11101004	4	OCCIDENTE PANAMA	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N		"Corresponde al valor de los depósitos constituidos por la Universidad en Banco de Occidente
Panamá, en moneda extranjera, para funcionamiento."	SU	Suspendido	29/08/2012 00:00:00	Justificacion	CYEPES			N	1	N		N			
01	01	11101005	11101005	11101005	4	BANCOLOMBIA MIAMI NOW #11300413	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N		"Corresponde al valor de los depósitos constituidos por la Universidad en Bancolombia Miami, en
moneda extranjera, para funcionamiento."	SU	Suspendido	24/07/2012 00:00:00	Justificación	PCADMIN2			N	1	N		N			
01	01	11101006	11101006	11101006	4	HELM BANK  S.A (PANAMA) No 102030302	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N			AC	Activo	29/04/2013 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11101007	11101007	11101007	4	ECOBANK - GUINEA ECUATORIAL	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			SU	Suspendido	01/02/2017 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	1120	1120	1120999999999999	3	CUENTAS DE AHORRO			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	"Corresponde al valor de los depósitos a la vista constituidos por la Universidad en los bancos
Megabanco, Occidente, Santander, Bogotá, Tequendama y Popular, en moneda nacional, para
matrículas y funcionamiento."	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	112005	112005	1120059999999999	4	CUENTAS DE AHORRO EN BANCOS			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	11200501	11200501	11200501	4	MEGABANCO CTA. No.  215104622-8	AC	DB	N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	Suspendido	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	11200502	11200502	11200502	4	SUPERIOR CTA. NO.901-042119-0	AC	DB	N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	11200503	11200503	11200503	4	BOGOTA CTA. #223-31541-7 SEDE BGTA.	AC	DB	N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	11200504	11200504	11200504	4	DEPOSITOS EN BCH	AC	DB	N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	11200505	11200505	11200505	4	BANCO SANTANDER CTA No. 001-39833-4	AC	DB	N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	11200506	11200506	11200506	4	BANCOLOMBIA CTA No. 101-645096	AC	DB	N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	11200507	11200507	11200507	4	BOGOTA CTA No. 43302444-5	AC	DB	N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	11200508	11200508	11200508	4	MEGABANCO MATRIC. CTA. AHORROS215129649-8	AC	DB	N			N	N	N	N		N	N	N	N	99	99	99	4	5	0	0	0	2	2	I	N	1	IMPORTA	SU	Suspendido	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	11200509	11200509	11200509	4	OCCIDENTE MATRIC.CTA. AHORROS 40880846-7	AC	DB	N	1		N	N	N	N		N	N	N	N	1	99	3	99	5	3	0	3	0	3	I	N	1	IMPORTA	SU	Suspendido	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	11200510	11200510	11200510	4	ABN AMRO BANK AHORROS CTA. No.  080611684	AC	DB	N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	11200511	11200511	11200511	4	BANCO CORPBANCA No.  001-00559-6	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N		"Corresponde al valor de los depósitos a la vista constituidos por la Universidad en Banco Santander,
en moneda nacional, para matrículas."	AC	Activo	27/04/2015 00:00:00	Justificacion	PMUNOZAR			N	1	N		N			
01	01	11200512	11200512	11200512	4	BOGOTA-MATRIC. CTA.  No. 433-04980-6	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	5	0	0	0	2	2	I	N			SU	Suspendido	20/09/2011 00:00:00	Justificacion	PCADMIN2			N	1	N		N			
01	01	11200513	11200513	11200513	4	TEQUENDAMA CTA. No.4-102-01-00006-5	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	5	0	0	0	2	2	I	N			SU	Suspendido	20/09/2011 00:00:00	Justificacion	PCADMIN2			N	1	N		N			
01	01	11200514	11200514	11200514	4	SANTANDER AHORROS ESP.  CTA. NO.00102124-9	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N			SU	Suspendido	20/09/2011 00:00:00	Justificación	PCADMIN2			N	1	N		N			
01	01	11200515	11200515	11200515	4	POPULAR AHORROS FIDEICOM.  CTA. NO.18072100-3	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N			SU	Suspendido	20/09/2011 00:00:00	Justificación	PCADMIN2			N	1	N		N			
01	01	11200516	11200516	11200516	4	BANCOLOM.  N. 935-317486-52 SOLIDAR. MORAVIA	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N		"Corresponde a las donaciones depositadas en la cuenta de ahorros de Bancolombia para entregarle a
los damnificados de Moravia."	SU	Suspendido	20/09/2011 00:00:00	Justificación	PCADMIN2			N	1	N		N			
01	01	11200517	11200517	11200517	4	BANCOLOMBIA PROYECTO - MEN No. 935-532186-14 	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N			SU	Suspendido	20/09/2011 00:00:00	Justificación	PCADMIN2			N	1	N		N			
01	01	11200518	11200518	11200518	4	BANCOLOMBIA No.935-55930401 SOLIDAR. HAITÍ	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N			SU	Suspendido	20/09/2011 00:00:00	Justificación	PCADMIN2			N	1	N		N			
01	01	11200519	11200519	11200519	4	BANCOLOMBIA No93572259950 CONV.CICE-AREA METR	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N			SU	Suspendido	18/07/2013 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200520	11200520	11200520	4	BANCOLOMBIA 93591039847 CONVENIO CICE 373	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N			SU	Suspendido	08/02/2016 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200521	11200521	11200521	4	BANCOLOMBIA93591274617 EAFIT-ECOPETROL5211621	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N			AC	Activo	08/07/2017 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200522	11200522	11200522	4	BANCOLOMBIA 93591413129 CONTRATO 520	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N			SU	Suspendido	30/01/2014 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200523	11200523	11200523	4	BANCOLOMBIA 93591646743 CONTRATO 387/2012	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N			SU	Suspendido	14/07/2014 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200524	11200524	11200524	4	BANCOLOMBIA MIAMI 11100674	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N			SU	Suspendido	20/08/2013 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200525	11200525	11200525	4	BANCO PICHINCHA No 410221908	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N			SU	Suspendido	12/05/2017 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200526	11200526	11200526	4	BANCO HELM BANK 102-03010-6	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N			AC	Activo	05/07/2013 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200527	11200527	11200527	4	BANCOLOMBIA No 935-997524-29	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N			AC	Activo	12/07/2013 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200528	11200528	11200528	4	BANCO POPULAR No 220-180-27578-6	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N			SU	Suspendido	03/09/2014 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200529	11200529	11200529	4	BANCOLOMBIA No 93511657472	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N			SU	Suspendido	07/09/2017 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200530	11200530	11200530	4	BANCOLOMBIA 935-135665-04  convenio Convocato	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N			SU	Suspendido	27/11/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200531	11200531	11200531	4	UNIVERSIDAD EAFIT - CONVENIO 520	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			SU	Suspendido	27/11/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200532	11200532	11200532	4	BANCOLOMBIA CONVENIO CONVENIO 493 ANSPE-EAFIT	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N			AC	Activo	01/11/2013 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200533	11200533	11200533	4	BANCO BBVA No 299003343	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N			AC	Activo	04/02/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200534	11200534	11200534	4	BANCOLOMBIA 93531250298 CONVENIO MUNICIPIO ME	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	27/04/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200535	11200535	11200535	4	BANCOLOMBIA 93531456813- CONVENIO 460005556	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			SU	Suspendido	27/11/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200536	11200536	11200536	4	BANCOLOMBIA CONV ASOC 226 IDEA 93532316292	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	3	99	99	0	0	3	0	0	I	N			SU	Suspendido	30/01/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200537	11200537	11200537	4	BANCOLOMBIA 935-339926-66 EAFIT-CONV. ASOC. S	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			SU	Suspendido	06/04/2016 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200538	11200538	11200538	4	BANCOLOMBIA 935-355199-76 CONVENIO CA709-2014	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	27/04/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200539	11200539	11200539	4	BANCOLOMBIA No 935-370042-13	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	23/04/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200540	11200540	11200540	4	EAFIT-CONVENIO ASOC 4600059187 -93541180930	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			SU	Suspendido	16/06/2016 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200541	11200541	11200541	4	BANCOLOMBIA 935-419360-58 FONDO R.CONINSA	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	12/05/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200542	11200542	11200542	4	BANCO DE OCCIDENTE 408-86312-4	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	01/06/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200543	11200543	11200543	4	BANCOLOMBIA CTTO080C/SIST.ANTI 935-440965-31	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	25/06/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200544	11200544	11200544	4	BANCOLOMBIA CTTO083C SEDEPIT 935-440969-48	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	25/06/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200545	11200545	11200545	4	BANCOLOMBIA CTTO 079C LINEA K 935-440972-94	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	25/06/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200546	11200546	11200546	4	BANCOLOMBIA CONV.2276/2015 93550803940	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			SU	Suspendido	28/04/2016 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200547	11200547	11200547	4	BANCOLOMBIA CONV 314C RUTA N-93552674594	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	23/12/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200548	11200548	11200548	4	BANCOLOMBIA FDO ROTAORIO- 93552974764	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	23/12/2015 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200549	11200549	11200549	4	BANCO CORFICOLOMBIANA 31-1-3123	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	08/02/2016 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200550	11200550	11200550	4	DAVIVIENDA 036700668993	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	02/05/2016 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200551	11200551	11200551	4	BANCOLOMBIA 935-602131-99 SEDE PEREIRA	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			SU	Suspendido	08/07/2017 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200552	11200552	11200552	4	BANCOLOMBIA 935-613124-92 CTO 4600004838	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	22/06/2016 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200553	11200553	11200553	4	BANCOLOMBIA 93563561490 FDO ROTATORIO ECCO	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	05/08/2016 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200554	11200554	11200554	4	BANCO SANTANDER 100-00128-4	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	19/08/2016 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200555	11200555	11200555	4	BANCOLO0MBIA 93567227632 - CONV 724-2016	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	28/10/2016 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200556	11200556	11200556	4	BANCOLOMBIA 93573237101-F.ROTATORIO ESTRUCTUR	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	14/03/2017 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	11200557	11200557	11200557	4	BANCOL 935-781460-06 FDO ROTATORIO MAS OBRAS	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N			AC	Activo	20/06/2017 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	112010	112010	1120109999999999	4	CUENTAS DE AHORRO EN C. A. V.			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	11201001	11201001	11201001	4	CONAVI  CTA. No. 1012-000222067	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	Suspendido	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	11201002	11201002	11201002	4	CONCASA	AC	DB	N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	11201003	11201003	11201003	4	DAVIVIENDA AHORROS CTA. No. 0367-0010-8164	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N	1	"Corresponde al valor de los depósitos a la vista constituidos por la Universidad en Banco Davivienda,
en moneda nacional, para funcionamiento."	SU	Suspendido	15/05/2012 00:00:00		PMUNOZAR		0	N	1	N		N			
01	01	11201004	11201004	11201004	4	LAS VILLAS CTA. No. 50130033-9	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	1	0	I	N	1	"Corresponde al valor de los depósitos a la vista constituidos por la Universidad en Banco Las Villas,
en moneda nacional, para nómina."	AC	ACTIVO	27/04/2015 00:00:00		PMUNOZAR		0	N	1	N		N			
01	01	11201005	11201005	11201005	4	COLMENA	AC	DB	N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	1125	1125	1125999999999999	3	FONDOS			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	Corresponde al valor de los depósitos constituidos por la Universidad en moneda nacional y extranjera, en cuentas corrientes bancarias o en efectivo, destinadas para atender fines especiales o cierta clase de gastos que requieran un tratamiento especial.	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	112505	112505	1125059999999999	4	FONDOS ROTATORIOS EN MONEDA NACIONAL			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	11250505	11250505	1125050599999999	5	FONDO PARA GASTOS ADMINISTRATIVOS			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	1125050501	1125050501	1125050501	5	BANCOLOMBIA - BOGOTA  CTA.No. 4090138905	AC	DB	N			N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N	1	IMPORTA	SU	Suspendido	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	1125050502	1125050502	1125050502	5	SANTANDER -  PEREIRA CTA. No.01900347-4	AC	DB	N			N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N	1	IMPORTA	SU	Suspendido	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	1125050503	1125050503	1125050503	5	BANCOLOMBIA- PEREIRA CTA No. 115-19133358-1	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N	1		SU	Suspendido	20/09/2011 00:00:00	Justificación	PCADMIN2		0	N	1	N		N			
01	01	112510	112510	1125109999999999	4	FONDOS ROTATORIOS EN MONEDA EXTRANJERA			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	11251004	11251004	11251004	4	FONDO MONEDA  EXTR. PARA GASTOS ADTIVOS.	AC	DB	N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	"Corresponde al valor de los depósitos constituidos por la Universidad en moneda extranjera,
destinados para atender fines especiales."	SU	Suspendido	06/04/2016 00:00:00		JESTRADC		0	N	1	N		N			
01	01	11251005	11251005	11251005	4	FONDO PARA GASTOS ADMINISTRATIVOS	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	3	99	99	0	0	1	0	0	I	N	1	IMPORTA	SU	Suspendido	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	112515	112515	1125159999999999	4	FONDOS ESPECIALES MONEDA NAL.			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	11251505	11251505	11251505	4	BANCOLOMBIA C.D.E. CTA. No. 1901389-5	AC	DB	N			N	N	N	N		N	N	N	N	99	99	99	4	99	0	0	0	2	0	I	N	1	IMPORTA	SU	Suspendido	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
